,SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
3755,50,8,33,Colorado,Dolores County,11,12,165,90,75,84,74,1,0,4,1,0,0,0,0,1,0,85,74,1,0,5,1,0,0,0,0,84,71,78,70,1,0,4,1,0,0,0,0,1,0,79,70,1,0,5,1,0,0,0,0,6,4,6,4,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0
3756,50,8,33,Colorado,Dolores County,11,13,195,100,95,96,89,0,0,0,2,1,2,0,0,3,2,99,91,0,0,3,3,1,3,0,0,99,94,95,88,0,0,0,2,1,2,0,0,3,2,98,90,0,0,3,3,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3757,50,8,33,Colorado,Dolores County,11,14,163,90,73,88,72,0,0,1,0,0,0,1,0,0,1,88,73,0,0,1,0,0,1,1,0,87,69,85,69,0,0,1,0,0,0,1,0,0,0,85,69,0,0,1,0,0,0,1,0,3,4,3,3,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,1,0,0
3758,50,8,33,Colorado,Dolores County,11,15,150,80,70,77,68,0,0,1,1,0,0,0,1,2,0,79,68,0,0,2,1,1,0,0,1,77,68,74,66,0,0,1,1,0,0,0,1,2,0,76,66,0,0,2,1,1,0,0,1,3,2,3,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
3759,50,8,33,Colorado,Dolores County,11,16,96,56,40,54,39,0,0,2,1,0,0,0,0,0,0,54,39,0,0,2,1,0,0,0,0,54,39,52,38,0,0,2,1,0,0,0,0,0,0,52,38,0,0,2,1,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
3760,50,8,33,Colorado,Dolores County,11,17,61,35,26,35,25,0,0,0,0,0,0,0,0,0,1,35,26,0,0,0,1,0,0,0,0,35,26,35,25,0,0,0,0,0,0,0,0,0,1,35,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,50,8,33,Colorado,Dolores County,11,18,50,24,26,24,24,0,1,0,1,0,0,0,0,0,0,24,24,0,1,0,1,0,0,0,0,24,25,24,23,0,1,0,1,0,0,0,0,0,0,24,23,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3952,50,8,35,Colorado,Douglas County,11,0,342776,171127,171649,153972,154393,2940,2334,902,861,8490,9296,173,153,4650,4612,158390,158779,4220,3573,1998,1943,11010,11807,476,472,155998,156015,140471,140306,2615,2045,522,513,8302,9085,137,111,3951,3955,144244,144087,3713,3129,1283,1270,10576,11372,404,385,15129,15634,13501,14087,325,289,380,348,188,211,36,42,699,657,14146,14692,507,444,715,673,434,435,72,87
3953,50,8,35,Colorado,Douglas County,11,1,20097,10273,9824,8739,8397,184,145,78,56,690,652,20,11,562,563,9282,8943,358,318,162,139,1024,988,54,46,9136,8783,7773,7479,153,118,31,36,672,640,14,9,493,501,8257,7966,305,275,89,96,975,950,44,41,1137,1041,966,918,31,27,47,20,18,12,6,2,69,62,1025,977,53,43,73,43,49,38,10,5
3954,50,8,35,Colorado,Douglas County,11,2,23555,12173,11382,10721,9871,133,134,52,51,585,670,11,7,671,649,11373,10492,339,341,150,152,980,1043,53,50,10883,10149,9591,8798,109,103,33,33,564,645,10,4,576,566,10152,9345,283,286,95,103,922,987,48,39,1290,1233,1130,1073,24,31,19,18,21,25,1,3,95,83,1221,1147,56,55,55,49,58,56,5,11
3955,50,8,35,Colorado,Douglas County,11,3,27926,14173,13753,12626,12046,185,189,53,73,618,764,11,7,680,674,13278,12694,411,407,163,184,997,1144,54,50,12698,12337,11346,10830,152,166,31,36,596,747,7,5,566,553,11892,11365,344,351,99,98,928,1077,41,39,1475,1416,1280,1216,33,23,22,37,22,17,4,2,114,121,1386,1329,67,56,64,86,69,67,13,11
3956,50,8,35,Colorado,Douglas County,11,4,25755,13307,12448,11914,11053,201,185,64,44,501,590,8,15,619,561,12508,11594,410,370,180,151,830,885,38,47,11800,10992,10575,9758,171,149,36,23,486,571,7,8,525,483,11081,10226,356,315,109,92,780,838,35,35,1507,1456,1339,1295,30,36,28,21,15,19,1,7,94,78,1427,1368,54,55,71,59,50,47,3,12
3957,50,8,35,Colorado,Douglas County,11,5,17931,9147,8784,8141,7792,181,157,70,53,331,409,7,2,417,371,8536,8144,317,278,163,131,544,602,31,25,8001,7683,7138,6810,156,137,34,25,327,397,6,1,340,313,7461,7110,273,244,94,77,511,566,25,21,1146,1101,1003,982,25,20,36,28,4,12,1,1,77,58,1075,1034,44,34,69,54,33,36,6,4
3958,50,8,35,Colorado,Douglas County,11,6,17310,8767,8543,7602,7397,264,180,63,85,562,579,14,13,262,289,7849,7670,334,257,127,150,704,736,31,36,7810,7497,6733,6463,242,162,40,51,554,565,8,9,233,247,6954,6697,306,230,89,95,685,709,25,29,957,1046,869,934,22,18,23,34,8,14,6,4,29,42,895,973,28,27,38,55,19,27,6,7
3959,50,8,35,Colorado,Douglas County,11,7,20661,10332,10329,8668,8893,219,155,86,51,1104,969,8,15,247,246,8900,9124,278,208,151,114,1239,1110,27,34,9177,9213,7667,7884,189,125,39,34,1072,952,5,9,205,209,7861,8083,237,170,82,78,1195,1081,22,24,1155,1116,1001,1009,30,30,47,17,32,17,3,6,42,37,1039,1041,41,38,69,36,44,29,5,10
3960,50,8,35,Colorado,Douglas County,11,8,24809,12372,12437,10709,10951,244,196,63,70,1082,962,19,13,255,245,10945,11179,294,245,131,132,1227,1112,44,29,11040,11171,9490,9784,209,170,37,47,1075,943,17,10,212,217,9688,9989,249,214,80,94,1208,1081,37,25,1332,1266,1219,1167,35,26,26,23,7,19,2,3,43,28,1257,1190,45,31,51,38,19,31,7,4
3961,50,8,35,Colorado,Douglas County,11,9,25849,12799,13050,11456,11670,258,187,74,77,760,826,15,7,236,283,11680,11936,304,240,148,168,885,977,35,28,11521,11688,10286,10446,231,157,51,39,745,811,12,3,196,232,10472,10666,267,199,102,98,859,949,29,20,1278,1362,1170,1224,27,30,23,38,15,15,3,4,40,51,1208,1270,37,41,46,70,26,28,6,8
3962,50,8,35,Colorado,Douglas County,11,10,29267,14663,14604,13446,13288,270,172,69,76,669,831,21,15,188,222,13622,13494,304,210,133,154,769,946,32,32,13501,13296,12371,12082,253,157,44,42,655,813,18,13,160,189,12522,12256,282,189,88,98,747,921,29,30,1162,1308,1075,1206,17,15,25,34,14,18,3,2,28,33,1100,1238,22,21,45,56,22,25,3,2
3963,50,8,35,Colorado,Douglas County,11,11,25638,12770,12868,11777,11891,250,170,49,54,513,552,10,8,171,193,11937,12073,276,198,120,130,596,650,22,22,11911,11819,10991,10917,236,159,28,31,503,536,9,8,144,168,11125,11074,258,182,81,89,580,630,20,21,859,1049,786,974,14,11,21,23,10,16,1,0,27,25,812,999,18,16,39,41,16,20,2,1
3964,50,8,35,Colorado,Douglas County,11,12,23990,11864,12126,11098,11347,184,148,67,51,364,450,7,12,144,118,11231,11458,204,164,138,106,431,501,19,25,11181,11320,10478,10598,174,141,41,30,353,441,7,9,128,101,10595,10692,192,155,101,71,417,491,19,20,683,806,620,749,10,7,26,21,11,9,0,3,16,17,636,766,12,9,37,35,14,10,0,5
3965,50,8,35,Colorado,Douglas County,11,13,19053,9445,9608,8919,8990,163,120,45,55,231,346,4,11,83,86,8995,9067,171,130,87,103,267,379,10,18,8956,9120,8482,8539,152,113,27,43,222,341,2,10,71,74,8548,8605,159,121,60,82,255,372,7,17,489,488,437,451,11,7,18,12,9,5,2,1,12,12,447,462,12,9,27,21,12,7,3,1
3966,50,8,35,Colorado,Douglas County,11,14,15109,7220,7889,6847,7495,112,64,26,25,175,252,9,8,51,45,6891,7536,119,69,62,50,190,269,12,13,6949,7513,6599,7140,101,61,23,21,175,242,9,7,42,42,6635,7179,107,65,50,44,189,258,12,11,271,376,248,355,11,3,3,4,0,10,0,1,9,3,256,357,12,4,12,6,1,11,0,2
3967,50,8,35,Colorado,Douglas County,11,15,11506,5450,6056,5210,5791,50,51,18,19,135,158,4,4,33,33,5237,5821,55,54,39,41,146,167,6,7,5270,5808,5042,5557,48,50,12,10,134,157,4,4,30,30,5066,5584,53,53,30,29,145,166,6,7,180,248,168,234,2,1,6,9,1,1,0,0,3,3,171,237,2,1,9,12,1,1,0,0
3968,50,8,35,Colorado,Douglas County,11,16,6810,3261,3549,3117,3342,21,33,16,14,85,142,4,3,18,15,3133,3357,23,35,28,23,90,146,7,3,3168,3425,3034,3232,19,30,11,9,84,140,2,2,18,12,3050,3244,21,32,23,15,89,144,5,2,93,124,83,110,2,3,5,5,1,2,2,1,0,3,83,113,2,3,5,8,1,2,2,1
3969,50,8,35,Colorado,Douglas County,11,17,3748,1651,2097,1564,1974,17,30,5,2,58,82,1,2,6,7,1569,1981,19,30,7,6,61,84,1,3,1583,2000,1502,1881,17,29,1,1,58,82,0,0,5,7,1506,1888,18,29,3,5,61,84,0,1,68,97,62,93,0,1,4,1,0,0,1,2,1,0,63,93,1,1,4,1,0,0,1,2
3970,50,8,35,Colorado,Douglas County,11,18,3762,1460,2302,1418,2205,4,18,4,5,27,62,0,0,7,12,1424,2216,4,19,9,9,30,68,0,4,1413,2201,1373,2108,3,18,3,2,27,62,0,0,7,11,1379,2118,3,19,8,6,30,68,0,3,47,101,45,97,1,0,1,3,0,0,0,0,0,1,45,98,1,0,1,3,0,0,0,1
4161,50,8,37,Colorado,Eagle County,11,0,54993,29160,25833,27421,24489,612,247,392,358,331,391,32,22,372,326,27765,24788,711,325,570,513,434,499,65,46,20595,17997,19552,17197,406,140,97,88,284,346,14,7,242,219,19774,17400,472,201,192,165,366,434,39,23,8565,7836,7869,7292,206,107,295,270,47,45,18,15,130,107,7991,7388,239,124,378,348,68,65,26,23
